_id,job_source,job_com_info_com_name,job_com_info_creditNo,job_com_info_econKind,job_com_is_listed,job_com_stock_code,job_com_listed_relation,company_industry,company_scale,post_year,post_month,post_day,job_name,occupation_code1,occupation_code2,occupation_code3,min_job_num,max_job_num,job_city,job_district,job_com_info_location,job_work_mode,min_monthincm,max_monthincm,min_dayincm,max_dayincm,min_hourincm,max_hourincm,job_social_insurance,job_descrip,job_edu,job_collegetype,job_prof,job_profc1,job_profc2,job_profc3,job_profc4,job_profc5,job_profc6,job_profc7,job_profc8,job_profc9,job_profc10,job_profc11,job_profc12,job_skill,job_certi,job_experience,job_type,job_new,job_workday,job_workhr,ai_job,job_ai_skill,Unnamed: 55
69c0d81ba9fcc89dd2b05d25,1,陕西毓恩财商教育科技有限公司,91610132MA6X5BMH4Y,4,0,-8,,16,-9,2025,3,10,小学教师,2-08-99,,,,,西安,未央区,陕西省西安市经济技术开发区凤城五路赛高街区三号楼四单元2207,1,3000,5000,-9,-9,-9,-9,0,"1. 完成校区日常工作；
    2. 培养学生日常行为习惯；
    3. 针对学生学习情况，进行课后作业辅导；
    4. 根据学生学习、生活情况，与家长进行实时沟通。",5,-8,1+教育学,0,0,0,1,0,0,0,0,0,0,0,0,1、完成校区日常工作;2、培养学生日常行为习惯;3、针对学生学习情况，进行课后作业辅导;4、根据学生学习、生活情况，与家长进行实时沟通。,1,1,-9,0,-9.0,-9.0,0,0,
69c0d81ba9fcc89dd2b05d26,1,陕西墨漪景观规划设计有限公司,91610104MA6UUK5T2L,4,0,-8,,12,1,2025,3,10,景观设计师,2-02-18,,,,,西安,莲湖区,陕西省西安市莲湖区桃园北路358号蔚蓝悦城11号楼一单元2703号,1,3000,6000,-9,-9,-9,-9,1,"1. 园林景观、环艺设计、景观设计、艺术设计等相关专业本科及以上学历；
    2. 对景观设计职业有热情、为人诚实正直，踏实好学、虚心上进；
    3. 熟练操作SU、PS、CAD、SU、Lumion等相关软件，有手绘能力优先；
    4. 学习能力强，能适应高压力工作；
    5. 具有良好的团队协作意识和敬业精神，具有进取心和科研精神。",5,-8,"1+景观设计,园林景观,艺术设计,环艺设计",0,0,0,0,0,0,0,0,0,0,0,1,1、园林景观、环艺设计、景观设计、艺术设计等相关专业本科及以上学历。2、对景观设计职业有热情、为人诚实正直，踏实好学、虚心上进。3、熟练操作SU、PS、CAD、SU、Lumion等相关软件（现场考核制图软件操作)，有手绘能力优先录用。4、 学习能力强，能适应高压力工作。5、具有良好的团队协作意识和敬业精神，具有进取心和科研精神。,0,1,-9,0,-9.0,-9.0,0,0,
69c0d81ba9fcc89dd2b05d27,1,西安鼎宣机电科技有限公司,916101160955695143,4,0,-8,,3,-9,2025,3,10,生产跟单,4-01-02,,,,,西安,长安区,西安市长安区东伍村雁引路8号,1,4000,5000,-9,-9,-9,-9,1,"1. 负责主管客户市场调查、预测、分析、开拓工作；
    2. 按照时间节点完成规定的销售目标；
    3. 负责与客户签订销售合同，督促、跟踪合同执行情况；
    4. 负责顾客图纸、技术资料、量具、材料等的接收及归还工作；
    5. 负责向跟单专员交接客户图纸、技术文件、更改要求，明确客户要求；
    6. 负责顾客沟通协调工作，及时解决生产、质量等需要和顾客沟通的信息；
    7. 负责产品返厂热处理、返厂首检等工作，与生产部确定返厂时间并按照要求跟踪进度；
    8. 负责对本地客户产品的送货工作；
    9. 对各项主管客户业务负责到底，对应收的款项，按照合同的规定追踪和催收，出现问题及时汇报、请示并处理；
    10. 对产品交付后出现的问题，认真听取客户投诉或建议，汇总至跟单专员处进行备案，及时联系相关部门妥善解决并跟踪反馈；
    11. 负责顾客满意度调查工作；
    12. 出差时应节俭交通、住宿、商务请客等各种费用，不得奢侈浪费；
    13. 负责领导安排的其他工作。",5,-8,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1、负责主管客户市场调查、预测、分析、开拓工作。2.按照时间节点完成规定的销售目标。3.负责与客户签订销售合同，督促、跟踪合同执行情况。4.负责顾客图纸、技术资料、量具、材料等的接收及归还工作。5.负责向跟单专员交接客户图纸、技术文件、更改要求，明确客户要求。6.负责顾客沟通协调工作，及时解决生产、质量等需要和顾客沟通的信息。7.负责产品返厂热处理、返厂首检等工作，与生产部确定返厂时间并按照要求跟踪进度。8.负责对本地客户产品的送货工作。9.对各项主管客户业务负责到底，对应收的款项，按照合同的规定追踪和催收，出现问题及时汇报、请示并处理。10.对产品交付后出现的问题，认真听取客户投诉或建议，汇总至跟单专员处进行备案，及时联系相关部门妥善解决并跟踪反馈。11.负责顾客满意度调查工作。12.出差时应节俭交通、住宿、商务请客等各种费用，不得奢侈浪费。13.负责领导安排的其他工作。,0,2,-9,0,-9.0,-9.0,0,0,
69c0d81ba9fcc89dd2b05d28,1,西安数立方信息咨询有限公司,91610113MA6U24CL5J,4,0,-8,,12,-9,2025,3,10,项目助理,4-01-02,,,,,西安,灞桥区,陕西省西安市国际港务区港兴二路5699号招商局丝路中心E座1213室,1,3000,5000,-9,-9,-9,-9,1,"1. 协助督导负责相关市场调查项目的执行工作；
    2. 负责对访问员的培训与管理监督工作；
    3. 辅助经理执行不同类型的调研项目，并保质保量按时顺利完成。",5,-8,"统计学/心理学/社会学专业,市场营销专业",0,0,1,0,0,0,1,0,0,0,1,0,1、专科以上学历;2、熟练的应用办公室软件，如：word、Excel 、PowerPoint等;3、具有良好的沟通能力;4、有责任感，有敬业精神，能吃苦耐劳，执行力强，有市场调研类相关工作经验者优先。,0,0,3,0,-9.0,-9.0,0,0,
69c0d81ba9fcc89dd2b05d29,1,华为技术有限公司,914403001922038216,4,0,-8,,3,-9,2025,3,10,数据库测试工程师,4-04-05,2-02-10,,,,西安,雁塔区,深圳市龙岗区坂田华为总部办公楼,1,15000,30000,-9,-9,-9,-9,1,"1. 参与版本端到端的研发和交付，负责产品特性和端到端解决方案的测试方案输出、测试执行，端到端测试环境组网搭建，测试交付件输出，商用质量评估，闭环改进；
    2. 深入理解客户及行业的应用场景，基于客户化视角完成产品功能、DFX测试场景设计、测试执行；
    3. 具备自动化交付能力，进行测试自动化设计与交付。",6,0,1+计算机,0,0,0,0,0,0,0,1,0,0,0,0,1、具备软件测试基础能力，能够独立承担产品测试设计与执行工作；2、掌握主流的自动化测试技术，具备自动化设计、开发实战经验；3、对微服务架构，服务化测试方法有一定的理解和实战经验；4、具备良好的表达和沟通能力及团队协作能力；5、具备数据库或大数据测试、安全测试、测试工具开发、DBA经验者优先。,0,0,-9,0,-9.0,-9.0,0,0,
69c0d81ba9fcc89dd2b05d2a,1,江苏云巨石科技有限公司,91320106MA228GBG01,4,0,-8,,12,-9,2025,3,10,教学校长,1-06-02,2-08-99,,,,南京,鼓楼区,南京市鼓楼区清江路85号02幢401室天玺国际广场K403商铺,1,10000,15000,-9,-9,-9,-9,1,"1. 组织召开教学会议、参与学科组教务与教研会议；
    2. 负责校区的课消等KPI数据情况；
    3. 教学质量监控；
    4. 根据校区的教学发展计划，制定人员编制，做好师资需求预测。",6,0,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1、统招本科及以上学历 2、具有系统的管理思路，具备较强的推动力和执行力;2、有教学团队管理经验;3、良好的表达应变能力、协调、沟通能力好，较强的学习能力，工作认真负责，条理性强。 ,0,3,-9,0,5.0,-9.0,0,0,
69c0d81ba9fcc89dd2b05d2b,1,南京丰久鸿投资管理有限公司,9132010556720459XF,4,0,-8,,12,1,2025,3,10,面点师,4-03-02,,,,,南京,秦淮区,南京市雨花台区龙飞路12号锦都大厦505室,1,6000,7000,-9,-9,-9,-9,1,1. 机关单位食堂招聘早餐、宴席面点师傅，负责面点制作。,4,-8,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1、机关单位食堂招聘早餐、宴席面点师傅，工作环境好，内容丰富，工资待遇合理，地点南京市高淳区开发区管委会机关食堂,0,3,-9,0,-9.0,-9.0,0,0,
69c0d81ba9fcc89dd2b05d2c,1,南京苏盟企业管理咨询有限公司,91320105MA1TDEF18J,4,0,-8,,12,-9,2025,3,10,企业管理咨询师,2-06-07,,,,,南京,建邺区,南京市建邺区河西大街198号三单元6层617室,1,15000,20000,-9,-9,-9,-9,1,"1. 负责行业分析报告的选题和规划；对能源、交通、银行业进行深入的研究和跟踪，掌握行业的发展趋势及主要公司的发展战略；
    2. 指导咨询师开展工作、培养年轻顾问成长；
    3. 负责咨询项目的策划和研究，并能够独立进行内外部沟通，完成诊断报告；
    4. 组建项目组，撰写相关研究报告，带领项目组完成成果交付，达到客户满意，辅导企业落地；
    5. 负责咨询项目内部的团队管理；
    6. 落实上级领导安排的其他研究工作。",6,0,"1+人力资源管理及交通,管理科学与工程,企业管理,金融学类,工商管理,金融类,能源",0,1,0,0,0,0,0,1,0,0,1,0,1、工商管理、企业管理、管理科学与工程、人力资源管理及交通、能源、金融类专业本科及以上;2、具有较好的调研、信息获取能力和规划能力;3、擅长WORD、EXCEL、POWERPOINT的使用;4、具有较强的系统思考能力、学习能力、实施能力。 有战略策划、项目管理、投资规划等方面工作经验;5、有较强情报和数据处理能力、逻辑思维能力、模型搭建能力、分析能力和报告撰写能力;6、善于应对复杂和有挑战的沟通环境，能够出差，精力充沛，勇于接受挑战。,0,4,-9,0,-9.0,-9.0,0,0,
69c0d81ba9fcc89dd2b05d2d,1,南京强者科技有限公司,9132011573606412XL,4,0,-8,,7,-9,2025,3,10,售前技术支持,2-02-10,,,,,南京,江宁区,南京市江宁区秣陵街道庄排路159号2号楼6012（602）室（江宁开发区）,1,8000,11000,-9,-9,-9,-9,1,"1. 项目需求沟通挖掘，梳理总结，定义需求范围边界，及时输出整体解决方案；
    2. 全面负责公司软件项目的技术把关和技术方案的设计，项目交付过程对外协单位的监督和各里程碑阶段性验收，以及项目交付后的技术支撑工作；
    3. 针对方案交流听取客户补充需求和改进意见，深化设计，及时跟踪反馈，提高客户满意度；
    4. 定期与销售及售前团队进行相关专业技术和项目经验分析分享，制订相关的技术交流方案；
    5. 负责对团队输出资料文档的定期优化、培训、模板标准化模块化等工作；
    6. 完成的项目交付前文档资料的收集、整理、归纳及内部测试预验收等工作。",6,0,1+计算机/通信相关专业,0,-8,0,0,0,0,0,1,0,0,0,0,1、主要职责：项目需求沟通挖掘，梳理总结，定义需求范围边界，及时输出整体解决方案;2、全面负责公司软件项目的技术把关和技术方案的设计，项目交付过程对外协单位的监督和各里程碑阶段性验收，以及项目交付后的技术支撑工作;3、针对方案交流听取客户补充需求和改进意见，深化设计，及时跟踪反馈，提高客户满意度;4、定期与销售及售前团队进行相关专业技术和项目经验分析分享，制订相关的技术交流方案;5、负责对团队输出资料文档的定期优化、培训、模板标准化模块化等工作;6、完成的项目交付前文档资料的收集、整理、归纳及内部测试预验收等工作;7、业务经验优先：面向军队、军工、政企在数字孪生、虚拟仿真、应急gis、智能制造产线业务平台，有售前咨询整体解决方案经验，对招投标活动和招投文件的方案编写丰富经验。有弱电智能化信息系统集成、智慧园区、智能制造产线、智慧应急、工业互联网等行业整体解决方案设计经验。加分项有以下行业经验：计算机软件·计算机硬件·计算机服务,1,3,-9,0,-9.0,-9.0,0,0.01711,
69c0d81ba9fcc89dd2b05d2e,1,-9,-9,-9,-8,-8,,-9,-9,2025,3,10,UI设计师,2-09-06,4-08-08,,,,南京,江宁区,-9,1,16000,21000,-9,-9,-9,-9,1,"1. 参与项目前期视觉用户研究，设计流行趋势，竞品分析，可用性研究；
    2. 负责产品用户增长(偏营销专题)设计，能够通过自己的洞见和创新，对需求进行系统化的设计创新和突破；
    3. 负责产品界面审核，全程跟进产品研发，确保最终实现与设计输出物一致；
    4. 基于用户需求和商业目标，对产品、设计持续不断优化，从用户角度给出合理建议和解决方案，确保产品的可用性，跟踪数据变化和用户反馈，提升用户体验；
    5. 参与制定和维护产品的ui设计标准和设计规范，以及跨部门沟通组件库搭建工作。",6,0,1+人机工学、心理学、工业设计、视觉传达设计、交互设计或相关设计专业,0,-8,0,0,0,0,1,1,0,0,-8,1,"1、重视细节，追求像素级精神，热爱交互小动画;2、能高效理解产品设计思路，敏锐判断视觉设计的可行性;3、在技术和产品高强度压力下，有视觉体验设计底线;4、对前沿设计探索感兴趣，自我驱动力强，能用设计效果准确表达想法;5、精通 PS / AI / Sketch/ figma等设计软件，熟悉iOS / Android 平台设计规范;6、良好的沟通能力，站在用户角度理解并解决问题;7、3-5年大型互联网经验, 具有出行、电商等相关行业从业经历优先，具有多个成功项目经验优先加分项有以下行业经验：互联网·移动互联网",0,2,-9,0,-9.0,-9.0,0,0,
69c0d81ba9fcc89dd2b05d2f,1,江苏金恒信息科技股份有限公司,913201165804799776,4,0,-8,,7,-9,2025,3,10,图像算法工程师,2-02-38,,,,,南京,六合区,南京市六合区中山科技园科创大道9号A5栋五层,1,25000,40000,-9,-9,-9,-9,1,"1. 负责配合销售部门对AI类项目项目进行技术可行性分析并输出分析报告；
    2. 对产品总监提出的涉及AI类研发的要求进行技术评估并输出分析报告；
    3. 按照项目需求或者研发需求完成应用场景算法技术应用分析形成分析报告；
    4. 结合算法技术分析报告进行AI算法路径选择，并提交算法选型报告；
    5. 按照算法选型和业务场景需求及数据、图像等输入条件构建算法训练平台完成算法开发；
    6. 跟踪算法开发指标情况，对照需求寻找算法训练优化空间持续调优并记录调优过程；
    7. 算法达成目标性能和指标后进行算法部署，并将算法归档；
    8. 负责研发、实施项目过程文档编写，如：需求说明书、详细设计、WBS工作分解等；
    9. 参与过程文档内部、外部评审工作，并按要求完善文档编写；
    10. 按照公司和部门要求参与AI部分知识产权申报工作，如软著、专利等。",7,0,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,"1.掌握深度学习中图像分类、目标检测与识别、图像分割等常用算法的基础知识;2、有丰富的Python编程经验，至少熟悉TensorFlow/PyTorch /Keras等深度学习框架之一，并能熟练应用深度学习框架完成算法的改进和复现;3、熟练使用数字图像处理方法;4、熟悉物体检测、视频分析、图像分割、OCR算法中的至少两项;5、在OCR，物体检测、跟踪、识别等任意两个领域有丰富的研究和工程化能力，在实际生产项目中有落地经验;6、在模型量化、剪枝、蒸馏，或者移动端/GPU优化方面具有一定经验;7、在算法模型部署上线（tensorrt等）方面有一定的经验;8、在钢铁相关领域有应用落地场景者优先;9、在国际顶尖会议或期刊（包括但不限CVPR, ICCV, ECCV, NIPS, ICML, AAAI, TPAMI, IJCV等）上发表过论文者优先;10、熟练掌握C++开发或部署深度学习模型者优先。",0,3,-9,0,-9.0,-9.0,1,0.02889,
69c0d81ba9fcc89dd2b05d30,1,普蕊斯(上海)医药科技开发股份有限公司,913100000625748002,4,1,301257,,13,3,2025,3,10,临床协调员CRC,2-01-08,,,,,南京,鼓楼区,上海市黄浦区思南路105号1号楼108室,1,5000,6000,-9,-9,-9,-9,1,"1. 协助研究者处理临床试验其他相关的事情；
    2. 协助患者随访；
    3. 协助上报SAE and SUSAR。",5,-8,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1、协助研究者处理临床试验其他相关的事情协助患者随访协助上报SAE and SUSAR,0,0,-9,0,-9.0,-9.0,0,0,
69c0d81ba9fcc89dd2b05d31,1,江苏亲近母语文化教育有限公司,91320113553805474Q,4,0,-8,,16,-9,2025,3,10,运营总监,2-06-07,4-13-01,,,,南京,栖霞区,南京市栖霞区马群街道紫东路1号E1栋143、150、151室,1,20000,30000,-9,-9,-9,-9,1,"1. 带领品牌和用户增长团队，做好品牌运营和用户增长；
    2. 带领运营团队做好互联网运营、用户运营，渠道运营等，实现公司下达的销售目标，建立良好的运营体系；
    3. 和产品团队、技术团队，实现良好互动，不断完善产品。",6,0,"1+新闻,中文,教育",0,0,0,1,1,0,0,0,0,0,0,0,"1、有创业激情，认同亲近母语的教育理念，认同儿童阅读和母语学习对于儿童终身发展的意义。能够理解品牌的价值追求，较深入地理解产品。2.有较丰富的互联网运营经验，最好有从0-1,1-10的运营经历。3.有较好的管理经验，善于凝聚团队，带领团队，实现价值观共识和业绩突破。4.中文、教育、新闻等专业本科以上学历，有在线教育、知识产品经验者优先。",0,3,-9,0,-9.0,-9.0,0,0,
69c0d81ba9fcc89dd2b05d32,1,苏州珂阳半导体科技有限公司,91320594MA26D77U6B,4,0,-8,,13,1,2025,3,10,自动化测试工程师,4-04-05,2-02-10,,,,苏州,吴中区,苏州工业园区科营路2号中新生态大厦21层21072109室,1,15000,20000,-9,-9,-9,-9,1,"1. 分析和理解项目需求文档，制定测试方案、完成测试任务，包括配置测试环境、设计与执行测试用例、分析与跟踪BUG、总结测试工作等；
    2. 组织实施功能测试、性能测试、自动化测试、可靠性测试、安全性测试等；
    3. 负责自动化测试相关技术与工具的开发与研究，测试团队成员的培训和技术指导，提高整体测试水平；
    4. 制定和维护公司软件测试的标准和规范；
    5. 上级主管交代的其他工作。",6,0,"1+软件工程,计算机",0,0,0,0,0,0,0,1,0,0,0,0,1、‌教育背景‌：计算机、软件工程等相关专业，全日制本科及以上学历，优秀者或有实际工作经验者可放宽学历要求。2、工作经验（1）5年以上测试相关工作经验;2、‌技术能力‌：（1）精通自动化测试脚本的编写，熟悉Java/Python等任一种脚本语言;3、（2）熟练使用至少一种自动化测试框架（如Selenium、Appium、TestNG等;4、（3）熟练使用Selenium、Jemter、Monkeyrunner、Robotium中的一种或多种，并具备相关经验;5、（4）熟悉HTTP协议、Web架构、RESTful API及互联网应用的工作原理;6、（5）熟悉Linux系统，熟练使用Maven和Jenkins，了解自动化的持续集成;7、（6）熟悉Oracle、MySQL等数据库，能够编写基本的SQL语句;8、（7）性能测试（Loadrunner、Jmeter）经验优先;9、‌个人素质‌：（1）具有良好的逻辑思维能力，善于分析和解决问题;10、（2）具有较强的学习能力，良好的团队合作精神和沟通能力;11、（3）具备优秀的自我驱动能力和自我管理能力;12、（4）具备良好的抗压能力，可接受不定期出差。,0,3,-9,0,-9.0,-9.0,1,0.00356,
69c0d81ba9fcc89dd2b05d33,1,四川星巴顿照明工程有限公司,91510106MA6CFLNH3Q,4,0,-8,,5,1,2025,3,10,总账税务会计,2-06-03,,,,,成都,金牛区,成都市金牛区交大路229号1栋1层17号,1,5000,7000,-9,-9,-9,-9,1,"1. 负责公司日常业务的财务核对、核算、监督；
    2. 负责公司财、物的监督管理；
    3. 负责公司费用的预算、审核、核算、监控；
    4. 负责公司管家婆与金蝶账套的核对；
    5. 负责协助行政对固定资产及低值易耗品、工具类物品建账进行监管，并定期盘点；
    6. 负责对物品领用情况进行监督检查，负责监督换回旧物品的销毁；
    7. 负责对库存商品的实物盘点抽查、账实核对，对库存积压货品及时督促；
    8. 负责公司总账及所有明细分类账的记账、结账、核对，并及时清理应收、应付、其他应收、其他应付等往来账；
    9. 负责编制会计报表以及编制各种明细表，并进行财务报告分析，并于规定之前将相关报表上报；
    10. 负责每月与出纳进行代收核对，现金银行存款、往来欠条核对；
    11. 负责根据公司具体经营情况向总经理提出合理化建议。",6,0,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1、负责公司日常业务的财务核对、核算、监督;2、负责公司财、物的监督管理;3、负责公司费用的预算、审核、核算、监控;4、负责公司管家婆与金蝶账套的核对;5、负责协助行政对固定资产及低值易耗品、工具类物品建账进行监管，并定期盘点;6、负责对物品领用情况进行监督检查，负责监督换回旧物品的销毁;7、负责对库存商品的实物盘点抽查、账实核对。对库存积压货品及时督促(每月物流要上报财务积压货品，财务核实);8、负责公司总账及所有明细分类账的记账、结账、核对，并及时清理应收、应付、其他应收、其他应付等往来账;9、负责编制会计报表以及编制各种明细表，并进行财务报告分析，并于规定之前将相关报表上报给公司财务经理及总经理;10、负责每月与出纳进行代收核对，现金银行存款、往来欠条核对;11、负责根据公司具体经营情况向总经理提出合理化建议;   ,0,2,1,0,-9.0,-9.0,0,0,
69c0d81ba9fcc89dd2b05d34,1,南京赫彩文化艺术培训有限公司,91320105797132034J,4,0,-8,,16,-9,2025,3,10,教务老师,3-01-02,4-01-02,,,,南京,鼓楼区,南京市建邺区庐山路158号嘉业国际城3幢602室,1,4000,7000,-9,-9,-9,-9,0,1. 学生排课，衔接家长，教师，学生之间的工作，与家长建立粘性，负责新学生的续费报名咨询工作。,6,0,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1、学生排课，衔接家长，教师，学生之间的工作，与家长建立粘性，负责新学生的续费报名咨询工作,0,4,3,0,-9.0,-9.0,0,0,
69c0d81ba9fcc89dd2b05d35,1,江苏华创微系统有限公司,91320191MA1YBC2M52,4,0,-8,,3,-9,2025,3,10,FPGA开发,2-02-09,4-08-08,,,,南京,浦口区,南京市江北新区华富路1号数智溪谷科创广场5号楼10层,1,25000,50000,-9,-9,-9,-9,1,1. 运用Altera、Xilinx等公司主流FPGA器件及开发环境进行项目开发。,7,0,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1、运用Altera、Xilinx等公司主流FPGA器件及开发环境进行项目开发,0,3,-9,0,-9.0,-9.0,0,0,
69c0d81ba9fcc89dd2b05d36,1,孩子王儿童用品股份有限公司,91320100593534197Q,5,1,301078,,8,-9,2025,3,10,游乐经营经理,2-06-07,,,,,南京,江宁区,南京市麒麟科技创新园智汇路300号,1,12000,24000,-9,-9,-9,-9,1,"1. 根据会员需求及市场变化开发适合孩子王的游乐产品；
    2. 负责沟通供应商进行新店设备的设计及进场安装；
    3. 负责老店到期设备的汰换及改造升级；
    4. 负责门店游乐设备及面积信息的更新；
    5. 根据游乐设备产品需求，及时沟通设备供应商进行设备的优化升级；
    6. 对供应商进行评价，分等级，并对其进行考核的评审及淘汰；
    7. 通过供应商展会，寻找新的设备及供应商合作，提供优质的设备产品；
    8. 系统学习新业务设备维保知识，以保证高效维修；
    9. 跟进设备特点，建立备件库并有效管理；
    10. 培训门店电工和店员，指导进行日常检核及小型维修任务；
    11. 对市场进行市调，整理市场信息，并给予独特的评估意见，不断更新；
    12. 新店游乐的预充值活动设计及预充值结果跟进，确保目标达成；
    13. 新店游乐的各项筹备工作推进，保证正常的开业；
    14. 负责新店开设的总结及提升，建立案例库。",6,0,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1、本科学历及以上，35岁以内;2、有相关游乐设计、开发经验;3、零售/母婴连锁经验优先;4、性格活泼，抗压力较强，沟通表达强，有团队管理经验，独立负责过大型项目。,0,3,-9,0,-9.0,-9.0,0,0,
69c0d81ba9fcc89dd2b05d37,1,91110108596084056A,91110108596084056A,4,0,-8,,7,3,2025,3,10,高级Android开发工程师,2-02-10,,,,,南京,建邺区,北京市海淀区西二旗中路33号院6号楼8层018号,1,30000,60000,-9,-9,-9,-9,1,"1. 负责MIUI系统业务相关产品App端的研发和维护工作，完成高质量编码；
    2. 负责Android相关技术研究，承担重点、难点的技术攻坚；
    3. 优化Android团队的开发方式和流程、规范，提高团队效率；
    4. 深度参与产品需求讨论，功能定义等，共同打造国内领先的移动互联网产品。",6,0,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1、工作职责1、负责MIUI系统业务相关产品App端的研发和维护工作，完成高质量编码;2、负责Android相关技术研究，承担重点、难点的技术攻坚;3、优化Android团队的开发方式和流程、规范，提高团队效率;4、深度参与产品需求讨论，功能定义等，共同打造国内领先的移动互联网产品。工作要求1、本科以上学历，5年以上Android开发工作经验;5、熟练掌握Java/Kotlin，熟悉Android SDK/NDK;6、精通Android开发平台及框架原理，Android平台UI设计和常用布局，熟练使用Android SDK及相关开发工具，能独立完成基于Android的应用的开发工作;7、熟练掌握Android性能优化方法和相关调试工具;8、思维敏捷、具有良好的逻辑分析及问题解决能力，追求极致的用户体验,0,3,-9,0,-9.0,-9.0,0,0,
69c0d81ba9fcc89dd2b05d38,1,-9,-9,-9,-8,-8,,-9,-9,2025,3,10,物流专员,4-02-06,4-02-05,,,,天津,和平区,-9,1,6000,8000,-9,-9,-9,-9,1,"1. 计划和组织实施日常订舱配载工作；
    2. 日常跟进现有客户询价，跟进订单，并实时反馈给海外代理；
    3. 与海外代理的实时跟进并沟通出货信息船期运费等内容；
    4. 与其他部门同事共同协作，以确保货物顺利出运；
    5. 日常维护公司现有海外代理；
    6. 负责订舱阶段内部系统的录入准确。",6,0,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1.计划和组织实施日常订舱配载工作2.日常跟进现有客户询价，跟进订单，并实时反馈给海外代理3.与海外代理的实时跟进并沟通出货信息船期运费等内容4.与其他部门同事共同协作，以确保货物顺利出运5.日常维护公司现有海外代理6.负责订舱阶段内部系统的录入准确7.英语需达到6级水平,0,0,-9,0,-9.0,-9.0,0,0,
69c0d81ba9fcc89dd2b05d39,1,中科创源（天津）科技有限公司,91120110MA05YADW9A,4,0,-8,,3,-9,2025,3,10,工业设计,2-02-34,,,,,天津,东丽区,天津市东丽经济技术开发区四纬路28号华电智网产业园1号楼308,1,5000,10000,-9,-9,-9,-9,1,"1. 协助完成产品组装步骤图、产品说明书等的制作；
    2. 协助完成简单的产品结构设计、外观设计及外包装设计；
    3. 协助完成产品方案三维建模及效果图渲染等；
    4. 协助完成产品装配验证、功能验证，并拍摄照片视频等；
    5. 协助完成部分平面设计工作，如简单的海报、宣传页设计等。",6,0,1+工业设计,0,0,0,0,0,0,0,1,0,0,0,0,1、本科工业设计专业，创新意识强，设计理念活跃，灵感丰富，具有一定的审美能力;2、动手能力强，熟悉机械结构，对DIY有一定的兴趣和经验;3、具有良好的职业道德素质，责任感强，做事耐心细致，学习意愿强烈，好奇心强烈。,0,0,1,0,-9.0,-9.0,0,0,
69c0d81ba9fcc89dd2b05d3a,1,天津紫光智远科技有限公司,91120116MA06GUT81E,4,0,-8,,13,1,2025,3,10,实施工程师,2-02-10,4-04-05,,,,天津,西青区,天津滨海高新区华苑产业区工华道壹号D座2门11层k37,1,4000,6000,-9,-9,-9,-9,1,"1. 负责公司软件产品的实施服务和配套解决方案；
    2. 随时掌握项目进展、督促跟进项目；
    3. 在项目经理的指导下完成项目实施的各项具体工作（现场实施、需求调研、撰写培训课件、软件操作培训等）。",5,-8,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1、具有计算机软件基础知识和企业信息化方面的知识;2、具有良好的MySQL数据库操作和维护能力，并对linux系统有一定的了解;3、1年以上软件产品实施经验;4、具有良好的学习能力、沟通能力、执行能力和团队协作能力;5、具有强烈的进取精神、事业心、责任心，自主学习能力强，能够适应异地出差。,0,1,-9,0,-9.0,-9.0,0,0,
69c0d81ba9fcc89dd2b05d3b,1,南京古田化工有限公司,913201057482034573,4,0,-8,,13,3,2025,3,10,技术型销售（涂料相关）,4-01-02,,,,,天津,河东区,南京市建邺区嘉陵江东街18号06幢17层,1,12000,15000,-9,-9,-9,-9,1,"1. 负责涂料原材料的销售及推广工作，完成销售任务；
    2. 负责涂料原材料新客户的开发及老客户的维护工作；
    3. 负责收集及分析工业漆/建筑涂料原材料的市场信息并完成市场报告；
    4. 负责完成部分技术支持工作，与客户进行技术交流，解决客户遇到的技术问题；
    5. 领导交办的其他工作。",6,0,1+化学,0,0,0,0,0,0,1,1,0,0,0,0,1. 本科及以上学历，化学相关专业；2. 有2年以上涂料原材料销售或涂料、胶黏剂、复合材料相关技术经验优先；【有技术经验，学历可放宽至大专。】3. 积极主动，沟通表达佳；4. 能适应出差。,0,1,-9,0,-9.0,-9.0,0,0,
