_id,job_source,job_com_info_com_name,job_com_info_creditNo,job_com_info_econKind,job_com_is_listed,job_com_stock_code,job_com_listed_relation,company_industry,company_scale,post_year,post_month,post_day,job_name,occupation_code1,occupation_code2,occupation_code3,min_job_num,max_job_num,job_city,job_district,job_com_info_location,job_work_mode,min_monthincm,max_monthincm,min_dayincm,max_dayincm,min_hourincm,max_hourincm,job_social_insurance,job_descrip,job_edu,job_collegetype,job_prof,job_profc1,job_profc2,job_profc3,job_profc4,job_profc5,job_profc6,job_profc7,job_profc8,job_profc9,job_profc10,job_profc11,job_profc12,job_skill,job_certi,job_experience,job_type,job_new,job_workday,job_workhr,ai_job,job_ai_skill
697b38eaa224588b46302006,1,大连维思教育咨询有限公司,91210211MA0P5BFB2Q,4,0,-8,,12,1,2025,9,10,教务管理,3-01-02,4-01-02,,,,大连,甘井子区,辽宁省大连市甘井子区汇德街1421号,1,4000.0,9000,-9,-9,-9,-9,0,1. 前台日常接待和维护; 2. 教学协助，如课时统计，表格管理，教材办公用品，库房管理等; 3. 销售工作，新学员到校做好接待和课程介绍。,6,0,1+教育学,0,0,0,1,0,0,0,0,0,0,0,0,"1、有责任感，亲和力强，服务意识强，热爱教育事业
2、较强的沟通表达能力，有团队意识
3、有教培相关工作经验者优先",0,2,-9,0,-9.0,-9.0,0,0.0
697b38eaa224588b4630200a,1,大连志存高远医疗管理有限公司,91210211MA0Y72JTXD,4,0,-8,,12,1,2025,9,10,医药代表,2-06-07,4-01-05,4-01-02,,,大连,西岗区,辽宁省大连市甘井子区前关园3号楼1单元1层1号,1,4000.0,11000,-9,-9,-9,-9,0,1. 针对当地诊所、药房、医院、社区卫生服务中心（站）等客户开展工作; 2. 负责大连地区的市场开发与销售管理（针对地区经理）; 3. 负责所属县区的市场开发与销售管理（针对县区经理）,0,-8,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1、吉林敖东药业招聘大连地区经理、县区经理！喜欢医药行业，想来医药行业创业的！有挣钱欲望，有投入市场意识，想当老板没有好平台，想早八晚五的勿扰、要求有经济实力，想干事业的来！退伍军人优先！针对客户：当地诊所 药房 医院 社区卫生服务中心（站）等！,0,0,-9,0,-9.0,-9.0,0,0.0
697b392ca224588b46306ca3,1,青岛易蜂汇网络服务咨询有限公司,91370203MA3Q0RB77X,4,0,-8,,7,1,2025,9,10,客服,4-01-06,4-04-05,,,,青岛,李沧区,山东省青岛市市北区徐州路176号中锦大厦812,1,,5000,-9,-9,-9,-9,0,1. 线上店铺顾客的问题回复; 2. 发货问题，售后退换货处理; 3. 物流单号查询; 4. 文职客服，没有销售性质,5,-8,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,"1、有淘系客服售前售后经验，办公软件熟练；
2、有责任心、积极，反应灵敏；",0,1,-9,1,6.0,51.0,0,0.0
697b3970a224588b4630aed9,1,北京云杉世界信息技术集团有限公司,91110108321679624T,5,0,-8,,7,3,2025,9,10,销售BD中大客户销售专家,4-01-02,2-06-07,,,,广州,白云区,北京市东城区法华寺街91号2幢10201,1,8000.0,13000,-9,-9,-9,-9,1,1. 为销售业务负责以连锁店、团餐，社餐消费群里人均客单50以上的商家业务目标客户的挖掘与引入; 2. 自主完成销售策略的制定与实施，并能基于行业、客户动态适时调整销售策略; 3. 深入理解和精准把握客户需求，结合自身产品能力，为客户提供匹配的解决方案; 4. 充分挖掘自身工作潜力收集一线客户信息、用户意见、当地市场信息、竞争对手信息; 5. 进行客户分析，建立并维护客户关系，挖掘不同客群的深度需求，持续探索和挖掘新业务模式和合作空间。,5,-8,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1、学历要求：大专及以上学历工作经验：生鲜供应链，快消品公司从事BD经验1年以上或从事团餐，KA互联网/传统生鲜供应链工作经验1年以上岗位职责:1.为销售业务负责以连锁店、团餐，社餐消费群里人均客单50以上的商家业务目标客户的挖掘与引入;2、自主完成销售策略的制定与实施，并能基于行业、客户动态适时调整销售策略;3、深入理解和精准把握客户需求，结合自身产品能力，为客户提供匹配的解决方案;4、充分挖掘自身工作潜力收集一线客户信息、用户意见、当地市场信息、竞争对手信息;5、进行客户分析，建立并维护客户关系，挖掘不同客群的深度需求，持续探索和挖掘新业务模式和合作空间。,0,1,-9,0,-9.0,-9.0,0,0.0
697b3981a224588b4630bbd7,1,91440106331415104H,91440106331415104H,6,0,-8,,9,3,2025,9,10,洗碗工,4-03-02,4-09-08,,,,广州,海珠区,广州市天河区冼村路2号裙楼首层部分、二层、三层、四层、五层,1,4000.0,5000,-9,-9,-9,-9,1,1. 保持卫生、负责洗刷、消毒、餐具、杂具保证碗具的清洁卫生，需要洗厕所,0,-8,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1、年龄52岁以内，身体健康，吃苦耐劳;2、遵守公司规章制度，服从上班时间安排;3、能熟练使用普通话，懂粤语优先。,0,0,-9,0,-9.0,-9.0,0,0.0
697b39dca224588b463115e9,1,52370102MJD712449T,52370102MJD712449T,8,0,-8,,16,-9,2025,9,10,美术老师,2-08-99,,,,,济南,历下区,济南市历下区山大南路9712号,1,4000.0,8000,-9,-9,-9,-9,1,1. 通过学校培训，开展美术教育教学工作; 2. 负责学生的课堂引导教学、教研、家长服务等方面的工作; 3. 完成教学部门主任安排的其他任务; 4. 负责带班学生在校区内及组织外出活动的人身安全; 5. 配合团队，完成各类营销工作,5,-8,1+美术类,0,0,0,1,0,0,0,0,0,0,0,1,1、美术相关专业毕业，大专及以上学历。2、个人形象好，具备亲和力，热爱艺术，专业技能扎实过硬。3、喜欢孩子，极具耐心，热爱儿童教育行业。4、有少儿美术教学工作经验者优先。,0,0,-9,0,6.0,54.0,0,0.0
697b3a75a224588b4631adba,1,东新国际传媒有限公司,91500113MA619KL063,4,0,-8,,18,1,2025,9,10,直播中控,4-01-06,,,,,重庆,南岸区,重庆市南岸区玉马路17号2单元121,1,5000.0,10000,-9,-9,-9,-9,1,"1. 熟悉直播中控台操作,店铺链接秒杀上下架,场控; 2. 与运营团队配合,管理好直播的排期和內容,提高直播间的流量及转化率,完成销售目标; 3. 负责内外沟通协调，及时补充话术、保证直播顺利进行; 4. 协助用户互动与氛围营造，通过直播平台跟客户互动，及时.耐心解决顾客提出的问题和要求; 5. 即时应变，对流量有明锐感知，较强的语言表达能力和应变能力，处理直播中的突发状况",5,-8,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,"1.要求性格活跃；有食品、日用百货带货直播操盘经验，对直播数据敏感
2.了解直播行业.熟悉直播合作流程.后台操作.对抖音电商带货熟悉
3.有较强的的责任感.良好的团队合作精神，善于总结，做事积极强，能承受压力",0,0,-9,1,-9.0,-9.0,0,0.0
697b3a79a224588b4631b770,1,重庆导芒选教育信息咨询有限责任公司,91500104MA61837H48,4,0,-8,,12,1,2025,9,10,编程老师,2-08-99,,,,,重庆,渝中区,重庆市大渡口区春晖路街道翠柏路101号1幢129,3,10000.0,11000,-9,-9,-9,-9,1,1. 负责C++课程教学工作; 2. 接受在线授课,7,1,1+计算机,0,0,0,1,0,0,0,1,0,0,0,0,1、在校学生亦可，有过相关方面学习或经验者均可国内外名校优先,0,0,2,1,-9.0,-9.0,0,0.0
697b3a8aa224588b4631c90f,1,重庆莎拉瓦蒂服装有限公司,91500112MA60D6AD5L,4,0,-8,,8,-9,2025,9,10,服装设计师助理,2-09-06,,,,,重庆,江北区,重庆市渝北区锦衣路7号（自主承诺）,1,4000.0,9000,-9,-9,-9,-9,0,1. 服装设计、平面设计等相关专业，大学大专及以上学历; 2. 熟练使用Photoshop、Ai、illustrator corelDraw等画图软件; 3. 最好有相关工作经验; 4. 具有扎实的美术基础、色彩控制能力强; 5. 积极肯干，吃苦耐劳；形象气质好，能穿版; 6. 责任心强，有团队合作精神，有良好的沟通能力。,5,-8,"1+服装设计,平面设计",0,0,0,0,0,0,0,0,0,0,0,1,1、服装设计、平面设计等相关专业，大学大专及以上学历;2、熟练使用Photoshop、Ai、illustrator corelDraw等画图软件;3、最好有相关工作经验;4、具有扎实的美术基础、色彩控制能力强;5、积极肯干，吃苦耐劳;6、形象气质好，能穿版6、责任心强，有团队合作精神，有良好的沟通能力。,0,0,3,0,-9.0,-9.0,0,0.0
697b3a9aa224588b4631d9fb,1,重庆敏创知识产权代理有限公司,91500105MA5UBPN32U,4,0,-8,,13,1,2025,9,10,专利代理师,2-06-12,,,,,重庆,江北区,重庆市江北区五里店街道五江路18号31（集群注册）,1,10000.0,15000,-9,-9,-9,-9,1,1. 案件挖掘; 2. 撰写 OA答复; 3. 复审; 4. 无效,6,0,-9,0,0,0,0,0,0,0,1,0,0,0,0,1、案件挖掘 撰写 OA答复 复审 无效,0,0,-9,0,-9.0,-9.0,0,0.0
697b3aada224588b4631ed7c,1,重庆山姆会员商店有限公司,91500107MA60TNA7XR,5,0,-8,,8,-9,2025,9,10,楼面主管,4-01-02,,,,,重庆,九龙坡区,重庆市九龙坡区翼龙路10号,1,6000.0,8000,-9,-9,-9,-9,1,1. 关注调整店内商品订货、生产、促销等计划，定期回顾，推动非食部门销售目标达成; 2. 监管各部门生产、订货和商品陈列计划，保障部门的毛利和损耗达到预期目标; 3. 提供良好的安全卫生环境; 4. 组织员工活动及培训，在部门内部充分营造公司透明的沟通氛围,5,-8,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1、大专及以上学历，电脑操作熟练;2、3年以上的零售行业销售管理经验，对数据敏感;3、良好的沟通能力和服务意识，强压力快节奏结果交付;4、接受倒班工作制（7-24点之间，不能接受晚班勿投），八小时、做五休二、排班制、六险一金。,0,2,-9,0,5.0,40.0,0,0.0
697b3ac3a224588b463206b6,1,上海冠硕生物科技有限公司,913101076624425295,4,0,-8,,13,1,2025,9,10,国际业务leader,2-06-07,,,,,重庆,江北区,上海市普陀区丹巴路28弄36号616室,1,15000.0,20000,-9,-9,-9,-9,0,1. 对德国区域团队的业务结果负责，每月任务拆解，业务策略打法制定，市场情况研究制定预算目标并分解下属目标，驱动团队达成绩效; 2. 定期拜访客户，服务本地化客户新产品开发及降低成本的服务过程指标管控，销售数据分析，为了达成目标的把控过程的健康程度; 3. 团队打造，选用育留汰，人员培训，积极进取和结果导向的团队氛围打造; 4. 业务整合能力，协同部门的横向沟通能力，隔层架的沟通协同，达到客户满意度; 5. 良好的业务解读能力，对项目的把控和推进能力，有些协同公司内外不资源配合; 6. 良好的本地外语沟通和交流能力; 7. 熟悉本地多文化的生活和工作习惯，能实现0-1的业务拓展能力; 8. 有企业家精神，积极阳光，愿意挑战目标和自我实现; 9. 协调沟通能力强，有团队和项目管理经验; 10. 对荷兰或则德国市场熟悉,6,0,"1+国际贸易,工商管理",0,1,0,0,0,0,0,0,0,0,1,0,1、对德国区域团队的业务结果负责，每月任务拆解，业务策略打法制定，市场情况研究制定预算目标并分解下属目标，驱动团队达成绩效定期拜访客户，服务本地化客户新产品开发及降低成本的服务过程指标管控，销售数据分析，为了达成目标的把控过程的健康程度团队打造，选用育留汰，人员培训，积极进取和结果导向的团队氛围打造业务整合能力，协同部门的横向沟通能力，隔层架的沟通协同，达到客户满意度良好的业务解读能力，对项目的把控和推进能力，有些协同公司内外不资源配合良好的本地外语沟通和交流能力熟悉本地多文化的生活和工作习惯，能实现0-1的业务拓展能力有企业家精神，积极阳光，愿意挑战目标和自我实现协调沟通能力强，有团队和项目管理经验对荷兰或则德国市场熟悉,0,2,-9,0,-9.0,-9.0,0,0.0
697b3ac3a224588b463209c5,1,北京万视万物科技有限公司,91110105MA01KYR52N,4,0,-8,,12,-9,2025,9,10,验光师,4-14-03,,,,,重庆,渝中区,北京市海淀区复兴路51号1幢4层400119A号,1,8000.0,13000,-9,-9,-9,-9,1,1. 能优秀完成店内顾客的验光配镜工作; 2. 负责分店日常顾客接待、验配等专业技术工作,5,-8,1+眼视光专业,0,0,0,0,0,0,0,0,0,1,0,0,1、眼视光专业毕业，一年以上从业经验;2、具有验光师专业资格（高级以上）证书;3、具备良好的专业素质和沟通能力;4、高度工作责任心，工作主动性及团队合作精神，能承受工作压力;5、眼视光专业本科及国家一、二级验光技师优先录用。工作时间：8:30-18:00,1,1,-9,0,-9.0,47.5,0,0.0
697b3ac6a224588b46321152,1,重庆市北碚区梦之舟艺术培训有限公司,91500109MA7K47Y132,4,0,-8,,16,-9,2025,9,10,吉他老师,2-08-99,,,2.0,2.0,重庆,北碚区,重庆市北碚区蔡家岗街道长平路66号附112号31、附97号38、39,1,2000.0,5000,-9,-9,-9,-9,0,1. 负责吉他教学; 2. 配合吉他教学设计及生源维护。,6,0,"1+音乐,吉他",0,0,0,0,0,0,0,0,0,0,0,1,1、男女不限;2、吉他、音乐专业，大专及本科以上学历;3、热爱教育事业，有爱心、耐心、责任心、并了解学生心理;4、表达能力优秀，普通话标准，擅长与学生进行沟通交流;5、至少有2吉他教学实践经验，有教师资格证或行业资格证等相关证件;6、有相关获奖证书者优先录用;7、品行优良，能遵守公司一切规章制度、服从公司安排，有主动意识和担当意识。（二）工作内容1、负责吉他教学2、配合吉他教学设计及生源维护。工作性质：兼职工作时间：根据排课需求，弹性安排。,1,1,3,0,-9.0,-9.0,0,0.0
697b3ae9a224588b46322ae7,1,石柱土家族自治县创一文化传播有限公司,91500240MA5YN2DQ3H,4,0,-8,,16,-9,2025,9,10,少儿口才教师,2-08-99,,,,,重庆,石柱土家族自治县,重庆市石柱土家族自治县南宾街道万寿大道127号畔山华府第一幢第负2层,1,3000.0,8000,-9,-9,-9,-9,0,1. 少儿口才教学，活动策划及落地实施，家校沟通。,5,-8,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1、少儿口才教学，活动策划及落地实施，家校沟通。,0,0,-9,0,-9.0,-9.0,0,0.0
697b3b18a224588b46326d9f,1,黑龙江瑞德教育咨询有限责任公司,91230102MA19K5W2X2,4,0,-8,,12,1,2025,9,10,幼儿园老师,2-08-03,,,,,哈尔滨,南岗区,哈尔滨市道里区河松小区805栋1单元1层1号,1,3000.0,4000,-9,-9,-9,-9,1,1. 有独立带班经验; 2. 有耐心，喜欢孩子; 3. 擅长家长沟通; 4. 服从学校安排,5,-8,1+教育学,0,0,0,1,0,0,0,0,0,0,0,0,1、有独立带班经验2.有耐心，喜欢孩子3.擅长家长沟通4.服从学校安排,1,1,-9,0,-9.0,-9.0,0,0.0
697b3b42a224588b4632a3b4,1,沈阳吹度餐饮设备有限公司,91210112MA0P55D54B,4,0,-8,,8,1,2025,9,10,维修技术员,6-31-01,4-12-99,,,,哈尔滨,南岗区,沈阳市浑南新区浑南二路102号（918）,1,4000.0,6000,-9,-9,-9,-9,1,1. 完成日常派工维修、定期保养及新店安装等工作,4,-8,"1+机电,电工",0,0,0,0,0,0,0,1,0,0,0,0,要求：大专及以上学历（机电等电工专业优先）,0,0,-9,0,-9.0,-9.0,0,0.0
697b3b48a224588b4632ae44,1,哈尔滨鑫华航空工业股份有限公司,912301007875298120,4,0,-8,,3,2,2025,9,10,数控维修,6-20-03,6-31-01,,,,哈尔滨,平房区,哈尔滨市平房区平房镇工农村,1,6000.0,10000,-9,-9,-9,-9,1,1、20-40岁，学历不限，机械维修相关专业，3年以上数控机床维修工作经验。2、熟悉数控电气设备的基本理论和安全技术要求，能够熟练维修数控机床设备。能独立解决数控设备电气故障，对弱电具有丰富的实际操作经验,0,-8,1+机械维修,0,0,0,0,0,0,0,1,0,0,0,0,1、20-40岁，学历不限，机械维修相关专业，3年以上数控机床维修工作经验。.2、熟悉数控电气设备的基本理论和安全技术要求，能够熟练维修数控机床设备。能独立解决数控设备电气故障，对弱电具有丰富的实际操作经验。,0,2,-9,0,5.0,45.0,0,0.0
697b3c11a224588b463386c4,1,杭州邦睿科技有限公司,913301083418588303,4,0,-8,,7,3,2025,9,10,前端开发工程师,2-02-10,,,,,杭州,萧山区,浙江省杭州市滨江区长河街道建业路511号华创大厦14层1403室（自主申报）,1,11000.0,20000,-9,-9,-9,-9,1,1. 根据UI设计完成前端页面开发和调试，完成交互数据的读取与展现，确保在不同平台、设备上具有优秀的用户体验; 2. 负责Web端、APP进行开发，优化前端架构，提高系统的灵活性和可扩展性; 3. 根据接口参数完成前端交互逻辑的调试和展现; 4. 与产品经理、UI设计、后台、测试人员保持良好沟通，能快速理解各方需求，并落实具体的开发工作,6,0,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,"1、本科及学历以上，3年以上前端开发经验，熟练使用javaScript、HTML、CSS等基础语言。2.熟练熟练运用IntelliJIDEA、VScode、Eclipse、SVN、Git等开发工具。3.熟练使用react、vue2、vue3等前端框架。4.参与过大型软件项目的研发，并参与设计、编码工作，对项目的主体架构有深入的了解。5.熟悉Linux操作系统，shell脚本的编写;2、熟悉Nginx负载均衡,能够独立完成项目部署。6.具备良好的沟通协调能力和持续学习能力，能准确的理解业务需求。7.能够高度还原产品UI设计,了解各个浏览器之间差异，能解决兼容性问题。8.熟悉Bootstrap、ELEment等前端UI框架。",0,2,-9,0,5.0,-9.0,0,0.00163
697b3c11a224588b46338933,1,杭州数强网络科技有限公司,913301020743349942,4,0,-8,,7,1,2025,9,10,打假维权专员,2-06-12,,,,,杭州,西湖区,浙江省杭州市西湖区华领国际大厦801室2,1,5000.0,7000,-9,-9,-9,-9,1,1. 通过各种专业方法收集、整理侵权线索，提交给部门审核; 2. 制定调查计划，调查跟进、分析数据和信息，撰写调查报告; 3. 组织对侵权对象进行实地和网络调查; 4. 协助执法部门对侵权行为进行查处工作; 5. 其它工作事项,5,-8,"1+情报学,计算机,刑侦,法律",0,0,1,0,0,0,0,1,0,0,1,0,1、法律、计算机、情报学、刑侦相关专业优先2.   大专及以上学历，有敏锐的思维，具有较强的线索分析能力3.   吃苦耐劳、有责任心并富有团队合作精神4.   良好的沟通能力和心理素质，较强的应变能力和独立工作的能力，适应出差5.   有驾照并能熟练驾驶者，优先录取6.   有同行业经验，薪资可面谈,0,2,-9,0,-9.0,-9.0,0,0.0
697b3c16a224588b46338c3a,1,杭州云养科技有限公司,91330105MA280UXT7X,4,0,-8,,13,-9,2025,9,10,销售经理,4-01-02,,,,,杭州,拱墅区,浙江省杭州市拱墅区祥茂路16号1幢A座304室,1,11000.0,22000,-9,-9,-9,-9,1,1. 医院渠道新客户开发和维护。,6,0,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1、本科以上学历。2.性格外向，做事积极主动。3.一年以上销售经验，行业不限。薪资福利1.做五休二，。2.缴五险一金。薪资范围：11000-22000元/月职位底薪：6000元/月社保类型：五险一金提成方式：按回款提成;2、奖金补贴：交通补助、话补、绩效奖金,0,1,-9,0,5.0,-9.0,0,0.0
697b3c30a224588b4633aa64,1,羿天设计集团有限责任公司,91420106728319372N,4,0,-8,,13,-9,2025,9,10,暖通设计师,2-02-18,,,,,武汉,武昌区,武昌区东湖路169号11栋知音办公大楼附楼,1,8000.0,12000,-9,-9,-9,-9,1,1. 暖通等相关专业毕业; 2. 三年及以上大中型建筑设计院暖通工作经验，有酒店及商场设计经验者优先; 3. 熟练运用专业规范标准，能独立承担暖通项目设计工作，协调专业内外的技术接口，能胜任与建设单位、施工单位进行的设计交底及现场技术服务工作; 4. 熟练使用各类暖通计算软件、AUTOCAD、天正等计算机软件; 5. 熟悉大型公装室内装饰设计流程，有配合室内装饰进行暖通二次深化设计者优先录用；具有中级及以上职称或一级注册优先录用; 6. 工作态度认真、责任心强、工作细心、具有良好的团队合作能力，并且富有效率。,6,0,1+暖通相关专业,0,0,0,0,0,0,0,1,0,0,0,0,1、暖通等相关专业毕业，2、三年及以上大中型建筑设计院暖通工作经验，有酒店及商场设计经验者优先;2、熟练运用专业规范标准，能独立承担暖通项目设计工作，协调专业内外的技术接口，能胜任与建设单位、施工单位进行的设计交底及现场技术服务工作;3、熟练使用各类暖通计算软件、AUTOCAD、天正等计算机软件;4、熟悉大型公装室内装饰设计流程，有配合室内装饰进行暖通二次深化设计者优先录用;5、具有中级及以上职称或一级注册优先录用;6、工作态度认真、责任心强、工作细心、具有良好的团队合作能力，并且富有效率。,1,2,-9,0,-9.0,-9.0,0,0.0
697b3c30a224588b4633aaa8,1,武汉比赞贸易有限公司,914201116918598845,4,0,-8,,8,-9,2025,9,10,高级外贸跟单员,4-01-02,4-01-01,,,,武汉,洪山区,武汉东湖新技术开发区关山村光谷8号二期（k241、k242）第6幢2单元18层1号,1,8000.0,12000,-9,-9,-9,-9,1,1. 准确翻译英文批办意见给工厂，跟进样品进度和质量; 2. 可以独立和其他工厂采购面料辅料，并能监控整个质量和进度; 3. 跟进公司老客户的翻单，客户大多来自美国，澳大利亚，加拿大等欧美国家，因此，所有的邮件电话都需要英文沟通。并根据客户的需求与工厂生产及时进行沟通协调，确保订单顺利完成,5,-8,-9,0,0,0,0,0,0,0,0,0,0,0,0,"1、细心，耐心，因为你将面对的是一个非常繁琐的流程，任何小细节的遗漏可能就会导致连锁效应一般地后果。2热情，上进，你需要对这份工作饱含热情和期待，注意是真心喜爱而非强迫自我，我们希望每一个比赞人都能像我们的Boss Cindy一样热爱这份工作，这样比赞才能因你们而走得更远（如果你想了解关于我们更多的信息，可以搜索“武汉比赞贸易有限公司”微信公众号，了解员工们最真实的工作状态）。3善于发现问题，勇于解决问题，乐于沟通问题，与人打交道将会成为你工作的一大部分，而与他人有效而和谐地进行沟通的能力至关重要。晋级之路：初级外贸跟单员-高级外贸跟单员-跟单主管-产品经理-外贸经理关于不得不说的薪酬和工作时间：1你的试用期是3个月，综合年薪10万-15万。（有外贸经验+服装相关经验：试用期4000，转正4500+季度订单跟进奖金）（有外贸经验+其他行业经验：试用期3500，转正4000+季度订单跟进奖金）2周一至周五，8:30-12:00,13:30-18:00为上班时间，16:00-16:15为free talk 15 minutes3 法定节假日都是休息，简直YYDS啦。4 每月15号准时发工资，双休！最后，愿你在比赞的每一天都有成长，有价值，有所成就。愿你从我们公司离开的时候带着满满的价值走的，是个很赞的比赞人。欢迎加入我们比赞，团队不在乎人多，而在乎每个人能将自己的所长发挥到极致。如果想加入我们的，赶紧投简历吧。",0,1,-9,0,5.0,40.0,0,0.0
697b3c47a224588b4633bc66,1,武汉亚韩整形外科医院有限公司,91420102MA4KP91BXK,4,0,-8,,17,2,2025,9,10,整外科医助,2-05-08,4-14-01,,,,武汉,江岸区,"武汉市江岸区惠西小区公建楼2号楼,锅炉房110层",1,6000.0,8000,-9,-9,-9,-9,1,1. 在科主任领导和主治医师指导下，配合主诊医生做好诊疗工作，负责一定数量客户的医疗工作; 2. 根据顾客的具体情况，协助医生为顾客提供专业咨询; 3. 协助主诊医生为手术顾客进行治疗前的准备与术后护理工作，告知顾客术后注意事项和必要的保护措施; 4. 负责客户疗程记录，及时完成客户病案小结，书写病历; 5. 负责对非手术中心顾客的接待、治疗顺序的安排、顾客档案的调送; 6. 关心顾客的思想波动，注意观察顾客的病情变化，并及时向上级主管汇报顾客的病情变化，以便于及时有效的处理; 7. 对治疗后顾客进行回访，了解顾客情况，并给予指导和解决; 8. 及时向主诊医师报告诊断、治疗上的困难以及客户情况的变化，提出需要转院或出院的意见; 9. 认真执行各项规章制度、手术操作常规和服务规范，经常检查本病房的医疗护理质量，确保医疗安全，提高医疗质量，严防差错事故，一旦发生意外，应立即紧急处理，并向上级医师、中心主任汇报; 10. 加强内部沟通，协助咨询师和主动配合其它部门工作; 11. 完成上级领导临时交办的其它工作,5,-8,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1、在科主任领导和主治医师指导下，配合主诊医生做好诊疗工作，负责一定数量客户的医疗工作;2、根据顾客的具体情况，协助医生为顾客提供专业咨询;3、协助主诊医生为手术顾客进行治疗前的准备与术后护理工作，告知顾客术后注意事项和必要的保护措施;4、负责客户疗程记录，及时完成客户病案小结，书写病历;5、负责对非手术中心顾客的接待、治疗顺序的安排、顾客档案的调送;6、关心顾客的思想波动，注意观察顾客的病情变化;7、并及时向上级主管汇报顾客的病情变化，以便于及时有效的处理;8、对治疗后顾客进行回访，了解顾客情况，并给予指导和解决;9、及时向主诊医师报告诊断、治疗上的困难以及客户情况的变化，提出需要转院或出院的意见;10、认真执行各项规章制度、手术操作常规和服务规范，经常检查本病房的医疗护理质量，确保医疗安全，提高医疗质量，严防差错事故。一旦发生意外，应立即紧急处理，并向上级医师、中心主任汇报;11、加强内部沟通，协助咨询师和主动配合其它部门工作;12、完成上级领导临时交办的其它工作。请有意者携带身份证、学历证等相关证件原件及复印件到我院二楼人力资源部面试地址：武汉市江岸区建设大道690号（香格里拉大酒店旁，地铁香港路站A出口，公交市图书馆站下车。）电话：***********,1,0,-9,0,-9.0,-9.0,0,0.0
697b3c74a224588b4633e050,1,湖北庆通食品有限公司,91420112MA49RK5H5K,4,0,-8,,3,1,2025,9,10,生产主管,2-02-30,,,,,武汉,东西湖区,武汉市东西湖区径河农场永丰大队10栋/层2室1-2层,1,8000.0,10000,-9,-9,-9,-9,1,1. 订单安排，人员管理，成本控制,5,-8,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1、订单安排，人员管理，成本控制,0,2,-9,0,-9.0,-9.0,0,0.0
697b3cd2a224588b46343ca2,1,武汉东湖新技术开发区嘉卓时代艺术培训学校有限公司,91420100MA4L08A76P,4,0,-8,,18,1,2025,9,10,托管老师,4-13-04,,,,,武汉,江夏区,武汉东湖新技术开发区关山大道111号武汉光谷国际商务中心C栋2层02室,1,4000.0,6000,-9,-9,-9,-9,1,1. 责任心强，有耐心，善于沟通，周内上晚班，周末上白班。,6,0,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1、责任心强，有耐心，善于沟通，周内上晚班，周末上白班。,1,1,1,0,-9.0,-9.0,0,0.0
697b3cf9a224588b46345811,1,91310000786713482M,91310000786713482M,6,0,-8,,10,-9,2025,9,10,银行面签专员,4-05-01,,,,,武汉,江汉区,上海市浦东新区来安路686号,1,6000.0,8000,-9,-9,-9,-9,1,1. 客户在网上申请招行信用卡以后，我们业务代表上门（客户公司）面签。把客户网上填的资料，录入我们审核系统，完成信息登记。省去客户去我们网点核实资料的繁琐; 2. 对已面签客户做好跟踪、服务、避免客户投诉,5,-8,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1、（银行直招业务岗位，有考核指标，找文职的勿扰）岗位职责：1，客户在网上申请招行信用卡以后，我们业务代表上门（客户公司）面签。把客户网上填的资料，录入我们审核系统，完成信息登记。省去客户去我们网点核实资料的繁琐。2，对已面签客户做好跟踪、服务、避免客户投诉。薪资：底薪;2、提成：3000-不封顶，每个业务都有激励：1500-6000，按提交的客户数量;3、季度奖：1500，季度发放;4、其他补助1000左右;5、其他奖金等。综合收入6k-8k之间发展与晋升：内部转岗：行政，市场，消费信贷部，招聘，培训，后台征信部;6、分支行转岗：大堂经理，理财，市场助理，对公助理等。薪资范围：6000-8000元/月职位底薪：2700元/月社保类型：六险一金提成方式：按单提成;7、业绩提成外，每月还有1500-6000不等激励奖,0,0,-9,0,-9.0,-9.0,0,0.0
